,S,I,X,R,D
514,3487618.189000015,3091.594991999989,6346.217656700009,2993455.2182000135,83816.74625000019
515,3487163.2112000007,2919.639824399999,6002.986287300016,2994399.0290000048,83843.17334000011
516,3486733.685499999,2757.1925403000055,5677.842909500013,2995291.3911999967,83868.16553999997
517,3486327.786800005,2603.7337024999965,5369.879978700008,2996134.8257999984,83891.77846900019
518,3485944.9200999956,2458.7715229999953,5078.2301394000215,2996932.222199993,83914.1070310001
519,3485582.8166000107,2321.8401547999983,4802.065161899986,2997685.9112999863,83935.20485200005
520,3485241.4381999956,2192.4993062999933,4540.596629800012,2998398.115300004,83955.15215100006
521,3484919.0923000053,2070.3318450000006,4293.07317909999,2999071.525500006,83974.00879200005
522,3484614.7937000184,1954.9436132000014,4058.7784941000023,2999708.008400008,83991.821799
523,3484326.7696000077,1845.9610875999958,3837.030281400002,3000309.317099997,84008.66241399987
524,3484055.4696000093,1743.0318038000003,3627.17983130001,3000877.687100005,84024.56978600023
525,3483799.4586999984,1645.8217672999992,3428.6087749999992,3001414.5936999978,84039.6123420001
526,3483557.4433000055,1554.0153728000014,3240.7300648000046,3001922.23959999,84053.81842099995
527,3483328.752000004,1467.3141471999968,3062.984494099998,3002401.817,84067.24709599974
528,3483113.2024999904,1385.436005699996,2894.841151499994,3002854.514400006,84079.9335389997
529,3482909.5746999946,1308.1141541999978,2735.7951854000025,3003282.7568999995,84091.91449100003
530,3482717.1210999945,1235.0964332000037,2585.3668675999966,3003687.0328000034,84103.23717400014
531,3482535.7308000047,1166.1444934000006,2443.1008668999975,3004068.9432999934,84113.93255199994
532,3482364.144300001,1101.0330409999979,2308.5643523,3004430.1200000034,84124.0385810001
533,3482202.710499992,1039.5490462000027,2181.3472838000016,3004770.84849999,84133.58891799986
534,3482049.685500001,981.49134578,2061.059682199999,3005092.907400008,84142.60251100015
535,3481905.5931999986,926.669820260003,1947.3317902000006,3005397.2299000015,84151.12230100005
536,3481769.3793999967,874.9046973000006,1839.8131862999974,3005684.670799987,84159.17587300012
537,3481640.5806999807,826.0262141300008,1738.1709015999993,3005956.301499983,84166.77271400015
538,3481519.391400006,779.8739290199998,1642.0894449000007,3006212.529800007,84173.95176700002
539,3481404.674100008,736.2963584599992,1551.2701901999983,3006454.7136000074,84180.73460100041
540,3481296.6617000075,695.1501986599999,1465.4291751000026,3006683.4317999925,84187.14030099995
541,3481194.3317999924,656.3003022000008,1384.298094099997,3006899.601199996,84193.19202500004
542,3481098.0885999943,619.6186718300014,1307.6222902000022,3007103.6168000014,84198.90471399963
543,3481007.134600014,584.9847866000014,1235.1604835999992,3007296.6916000047,84204.30168900022
544,3480921.2712999983,552.2845044499994,1166.6845104000008,3007478.4323000023,84209.39548199986
545,3480840.0294000083,521.4101600399994,1101.9777948000003,3007650.4410999985,84214.2066010004
