0,long,lat,population,type
268122,-6.199300081705072,53.40373537401665,2728,5
268119,-6.187903479090084,53.40293375573819,4854,5
268120,-6.197383744482779,53.39676761816431,2756,5
268123,-6.210769472899113,53.40030359394299,2839,5
268027,-6.274762341704584,53.3742365132494,3174,5
268028,-6.263128628112636,53.367973855067525,3481,5
268029,-6.264616828023303,53.3642654519646,2222,5
268030,-6.283988987983848,53.36941712141747,5650,5
268031,-6.286337373961972,53.36407601199726,3737,5
268032,-6.28911315441703,53.35855223520377,4085,5
268033,-6.304186217966618,53.373211158884835,1478,5
268034,-6.2947493662551945,53.369409576981155,2577,5
268035,-6.298087550828779,53.36445988237171,2953,5
268036,-6.3008150088388275,53.358980094144805,2845,5
268144,-6.28542471485024,53.31831353916152,3741,5
268145,-6.289513877267463,53.31289848728377,3490,5
268146,-6.295240287255115,53.30779433152634,1854,5
268147,-6.2893056262272715,53.30384445638828,792,5
268148,-6.300376267195239,53.34433230813888,3930,5
268149,-6.286344603001063,53.345174210290715,1312,5
268150,-6.288035472425559,53.340084266094834,3983,5
268151,-6.294787526421821,53.33646888866413,2188,5
268152,-6.298086106806723,53.335086887463554,1790,5
268153,-6.2993037928432205,53.339580313743696,3484,5
268154,-6.336863817627887,53.32295167238585,2765,5
268155,-6.325929396714693,53.32195383737829,1885,5
268156,-6.321979199901033,53.31895024638806,2169,5
268161,-6.270928245589677,53.34013416184223,2606,5
268162,-6.271752891449172,53.33273990638745,3414,5
267006,-6.404219345853914,53.244903086543275,921,5
267013,-6.305348158713983,53.28408390826256,5028,5
267142,-6.353898439073564,53.30822289082886,4386,5
268056,-6.324323745004603,53.326919664366066,2985,5
268057,-6.343416430285629,53.340192002812,2677,5
268061,-6.358094592182553,53.346291029535294,3588,5
268078,-6.335041480779746,53.336597054556655,2392,5
268079,-6.338778612886993,53.330465388902404,2218,5
268083,-6.332536689363823,53.34190994753476,2534,5
268084,-6.317639980027833,53.343399556702785,2414,5
268085,-6.315607379699588,53.33819376247936,5186,5
268090,-6.310698229476513,53.32181999330226,1944,5
268091,-6.301316514099063,53.32256758948256,3572,5
268092,-6.286010143645596,53.32505405002882,3043,5
268093,-6.297053409827303,53.31803971653395,2462,5
268094,-6.307418735432361,53.31630874497694,3395,5
268095,-6.351263064852066,53.33688525564919,2657,5
268096,-6.251195197818532,53.344529350104516,4665,5
268097,-6.254639717064621,53.33852179168929,1311,5
268098,-6.2768838560690305,53.34439080601879,2513,5
268099,-6.276554919002473,53.341375042454715,3966,5
268100,-6.280203616870032,53.33840769486755,3566,5
268101,-6.279169496829394,53.33537278074817,2185,5
268102,-6.278584448037599,53.33200278819994,2489,5
268103,-6.287031789996645,53.33365236238939,2158,5
268110,-6.207295596747946,53.33982410883264,5078,5
268111,-6.2202237937254825,53.33338440059551,3818,5
268112,-6.211662592856036,53.32554448422139,3920,5
268113,-6.218518593855014,53.31557129619834,5263,5
268114,-6.224744242823057,53.32468827580532,3902,5
268115,-6.232402196684879,53.33735848137283,4992,5
268116,-6.2352325318882755,53.327729116020066,3003,5
268117,-6.243313683130419,53.33201890517201,4852,5
268127,-6.2710553135316625,53.30877641933388,4683,5
268128,-6.250680684077857,53.327012907055064,4836,5
268129,-6.243532125124398,53.31720063449118,6058,5
268130,-6.255411093749318,53.31447180219003,3351,5
268131,-6.25413317337613,53.32261435275132,2757,5
268132,-6.271824364530044,53.32614366053443,5461,5
268133,-6.2618156262851015,53.32639371345535,3713,5
268134,-6.26194442141491,53.31805459158361,2681,5
268135,-6.268052748892588,53.316219982575234,3106,5
268136,-6.277448087693949,53.31436966436587,3390,5
268137,-6.27265496669466,53.320448229357496,2859,5
268140,-6.26573777417935,53.34258448214084,4329,5
268141,-6.263114476377992,53.34024536209479,2082,5
268142,-6.262009832522929,53.333434252407294,5122,5
268143,-6.24066564723748,53.34090511810097,7004,5
267143,-6.3759665618248516,53.27240250228224,8478,5
267144,-6.3655456646595905,53.29677053473337,3996,5
267145,-6.354725952765597,53.28201613886356,3386,5
267146,-6.3706690066599645,53.28080596681221,4579,5
267147,-6.378920061063992,53.29023903363761,11012,5
267148,-6.345684864436228,53.29515744609793,4956,5
267149,-6.316468206563659,53.29688771661671,2714,5
267150,-6.307289002925941,53.30631213759538,4856,5
267151,-6.335751638418421,53.30639813517165,3449,5
267152,-6.317679740436543,53.30232463985643,2056,5
267153,-6.329662366395507,53.29747772135631,2246,5
267154,-6.302805950346567,53.29903096581764,2074,5
267155,-6.3248725854773555,53.31444295329788,2151,5
267156,-6.316166255512507,53.31142619496086,2872,5
267157,-6.335133827377696,53.31186324431228,2568,5
267001,-6.250332151618275,53.42058280004834,5018,5
267002,-6.190638576231359,53.59023136304591,16495,5
267003,-6.181990120552876,53.60764457473077,8116,5
267004,-6.138425889564922,53.398352458323835,7524,5
267005,-6.1949698012361685,53.41684655889557,3113,5
267035,-6.338566455263784,53.22845645979371,4496,5
267047,-6.365614763611672,53.3146037355665,2047,5
267048,-6.415665165029803,53.33413575788177,2581,5
267049,-6.429988718074424,53.32476197340213,11323,5
267050,-6.373691037623826,53.323639215431704,11316,5
267051,-6.391055998237911,53.33769818828268,6376,5
267052,-6.4030345602084875,53.34224524310603,4096,5
267053,-6.421723049688485,53.313211248817886,9152,5
267083,-6.292808207050304,53.27170807935358,5757,5
267085,-6.319040690434898,53.274166088051395,8230,5
267086,-6.319252984470359,53.2874804952348,3505,5
267084,-6.339213810553358,53.27750476668476,12214,5
267100,-6.428616608163419,53.344939743394875,32236,5
267101,-6.432332597033133,53.358686158954995,5196,5
267103,-6.474148441704836,53.345108279278385,10658,5
267107,-6.490025802595276,53.300406947303394,4257,5
267108,-6.370009442269293,53.34933054694929,3625,5
267109,-6.385218416446664,53.35547837429198,7521,5
267112,-6.490201974403897,53.25967595020907,5009,5
267113,-6.3038152575744,53.29287048411169,2612,5
267114,-6.292985843567045,53.293587799160505,3288,5
267115,-6.277520863488082,53.2875860188107,4602,5
267116,-6.287082138832832,53.28741815909613,3877,5
267117,-6.280685673312553,53.30103303913016,3099,5
267136,-6.346245838724001,53.2852963179457,1538,5
267119,-6.449431061311955,53.26134567788799,4640,5
267137,-6.392285194316195,53.30341664042482,1692,5
267138,-6.411092926332406,53.29272133186173,8380,5
267139,-6.345980731645974,53.28827668417975,1934,5
267140,-6.410388056067253,53.28059611196244,17824,5
267141,-6.387087069619854,53.2769126695849,3958,5
267098,-6.3062510868323125,53.46958229873319,2263,5
267099,-6.191852945510467,53.4353418491614,9621,5
267102,-6.443810518312323,53.37271363145685,1436,5
267104,-6.193482884681309,53.528140883638294,9623,5
267105,-6.143624443062393,53.44335632854319,7429,5
267106,-6.16942351972617,53.44835646820592,6149,5
267110,-6.12987785296175,53.43414469849419,4109,5
267111,-6.135836691403573,53.41904784238907,3621,5
267118,-6.102131817633914,53.52609624602978,9921,5
267014,-6.279186708987293,53.524551886826366,1162,5
267016,-6.239934986118742,53.60467324232368,707,5
267027,-6.349023394530367,53.3897934393928,6195,5
267028,-6.427379344315545,53.39445556064884,38894,5
267029,-6.396641145423665,53.39094585413855,11320,5
267030,-6.374833193954774,53.39980062020204,3871,5
267031,-6.391988255756487,53.381158375211356,5153,5
267032,-6.38371679423003,53.405862207079295,4123,5
267033,-6.377631196829472,53.38436152128938,1688,5
267034,-6.4107925516926105,53.41265197962022,3257,5
267040,-6.380458487282628,53.36928224650003,19027,5
267041,-6.350473647623093,53.37639449017646,5329,5
267054,-6.334000878052412,53.515253092623716,837,5
267065,-6.139630309607093,53.48375871962645,9399,5
267066,-6.2988322612123415,53.425696720210034,7372,5
267091,-6.379753709881964,53.55432240195545,1628,5
267093,-6.281861661915626,53.5683789690876,1397,5
267094,-6.140689161230707,53.555634646869436,3458,5
267095,-6.075943623834329,53.3792771733834,8294,5
267134,-6.200363775991199,53.45583735692317,7003,5
267135,-6.218713799854694,53.45779317640369,2674,5
267158,-6.3612551253169185,53.423621659159885,9602,5
267160,-6.235368515117395,53.40514581212641,1700,5
267008,-6.259818374915231,53.27843964305862,2537,5
267009,-6.250609513639516,53.27920369776466,2028,5
267010,-6.26956519415301,53.275858084022644,2253,5
267011,-6.250130779644355,53.28504800113947,1639,5
267081,-6.2516055186957065,53.29117262742517,2165,5
267082,-6.237921345327918,53.29453951537071,2491,5
267067,-6.132627988850608,53.29131914083158,2489,5
267068,-6.128688660551976,53.283976792618645,2807,5
267069,-6.139297493248398,53.28489785487852,1929,5
267070,-6.155152028330081,53.28383193302685,2225,5
267071,-6.150228897984149,53.28669484450971,1779,5
267072,-6.134001111404281,53.2756469295286,2860,5
267073,-6.140181652449822,53.27144706227414,1441,5
267074,-6.146186349294792,53.279944718032525,2886,5
267076,-6.119129057160242,53.28273876908039,3690,5
267075,-6.146806921018068,53.29402114124561,1729,5
267077,-6.139226650503501,53.29308514805069,2690,5
267087,-6.165205661679685,53.27286849683432,1680,5
267088,-6.168004583405793,53.262467078320405,5951,5
267089,-6.173785408266248,53.279130279312604,2448,5
267090,-6.182048947939797,53.27240747275049,1445,5
267012,-6.259633433440581,53.28520506099525,1848,5
267007,-6.252498676865885,53.27222957770905,5405,5
267015,-6.1326877575497285,53.25864727333021,2962,5
267019,-6.202271399553287,53.306456113651954,3436,5
267020,-6.184917602718182,53.28609543978224,6318,5
267021,-6.186017663340138,53.29730260517106,3733,5
267022,-6.210844092982623,53.308508516103004,2083,5
267017,-6.160294340287694,53.291560464067416,3239,5
267023,-6.171975426928692,53.28675160446681,2316,5
267018,-6.162496992632654,53.29651104106162,1450,5
267024,-6.163597228946506,53.285553245364916,2462,5
267025,-6.174589246337677,53.29615746820434,2658,5
267026,-6.193681612324945,53.30269505925945,2982,5
267036,-6.141445270962806,53.265822062124506,2702,5
267037,-6.140208773823508,53.25596946746841,2686,5
267038,-6.162611996089321,53.24663644197712,4280,5
267039,-6.15379303053294,53.272215916358526,4997,5
267042,-6.270525772932693,53.29588870702551,1476,5
267043,-6.2660584647746855,53.2995089833743,1411,5
267044,-6.26562615958436,53.28981344087456,3165,5
267045,-6.258798580615759,53.30241424127159,1943,5
267046,-6.249841567517355,53.297627241913965,1481,5
267056,-6.225372007809787,53.30666727934914,3122,5
267057,-6.249133114856436,53.30540960369818,1615,5
267055,-6.241976912935831,53.30902543772787,2049,5
267058,-6.227233701217394,53.29758990069399,2699,5
267059,-6.240435777402009,53.30088636708733,2736,5
267062,-6.127969041024449,53.27093232263048,1357,5
267063,-6.109497864845061,53.28143592053272,1756,5
267064,-6.0991289880301895,53.2768307619979,1341,5
267060,-6.105855134515567,53.27054704407631,1617,5
267061,-6.115079357615851,53.27422570418454,2118,5
267078,-6.219185344109725,53.275754360405074,8035,5
267079,-6.233444793079098,53.288505098293655,3274,5
267080,-6.237833179058347,53.27444951867978,7688,5
267123,-6.116030576731042,53.577583903467804,8501,5
267130,-6.13414351459935,53.38933332241706,5680,5
267132,-6.247631343971395,53.44819930166613,15153,5
267131,-6.2560551374297635,53.46601990385309,7711,5
267133,-6.2382359589519805,53.48712283781669,10447,5
87022,-6.838995552809067,52.892259041527865,1637,8
87024,-7.054558592155671,53.010976681979606,528,8
87036,-6.917808728292114,52.908229010828904,479,8
87039,-6.902883480934358,53.05572787311025,410,8
87041,-6.792977466111514,52.90481514061132,775,8
87042,-6.928582681454487,52.96261406213214,624,8
267092,-6.223638409298494,53.23779134979106,19773,5
267096,-6.1211322124122995,53.26135096719243,3330,5
267097,-6.123893296415767,53.247588225542316,6386,5
267120,-6.149506499398016,53.22113126338009,5623,5
267121,-6.116408291422028,53.24229281187917,3268,5
267122,-6.114014169545073,53.22279489600272,5488,5
267124,-6.217086858766979,53.29374445394715,2955,5
267125,-6.216362223437443,53.285212753300776,3973,5
267126,-6.193574315681421,53.277508262708196,2714,5
267127,-6.202004200390048,53.28317247778034,3217,5
267128,-6.206141599466879,53.29467686420488,2383,5
267129,-6.195414602337416,53.292555562009326,2195,5
267159,-6.276047795142504,53.24369330624248,1111,5
87090,-6.977658925235076,52.993560148137455,3910,8
87002,-6.991064010230947,52.99105919133354,2971,8
87071,-6.663868000346465,53.21817610975864,21597,8
87001,-6.979635306698288,52.994395020047435,3834,8
87003,-6.887822695853968,52.87803076141987,203,8
87004,-6.798033105908902,53.006206786574765,1133,8
87005,-7.0346160059108085,53.09457307274873,614,8
87010,-6.820372392307676,53.086377942695115,1789,8
87012,-6.8478511635889445,52.949464440826496,266,8
87013,-6.9872618823236206,53.030690125143984,167,8
87015,-6.894748952897033,53.00867301219318,413,8
87021,-6.781821370885112,52.94584886724929,624,8
87049,-6.976362614248136,53.12196613036495,742,8
87051,-6.8890928570028285,52.9492099746672,392,8
87059,-6.875738026966903,53.08076619829267,677,8
87061,-7.007189893153211,53.16580811700209,859,8
87067,-7.044850022678206,53.133374337011894,4897,8
87068,-6.840351150490127,52.99173396687512,487,8
87072,-6.831033020176962,53.03781378827227,823,8
87066,-6.584467200919738,53.37716099619098,15998,8
87084,-6.625678967950451,53.33283017254219,2035,8
87007,-6.952824712897989,53.42897080055785,576,8
87074,-6.933176297530444,53.10119384728208,1081,8
87078,-7.092983070489273,53.17958711740323,160,8
87083,-6.932955911064344,53.038870620372286,660,8
87011,-6.6903999968441425,53.34087406328686,2403,8
87023,-6.555664029769639,53.34311196410415,15653,8
87026,-6.7487814872874585,53.39950591022325,1571,8
87028,-6.762031412534467,53.35747476877214,793,8
87029,-6.544387180967152,53.31439377526839,6257,8
87047,-6.674154201728588,53.38675605254799,6930,8
87064,-6.497557946111768,53.37216201243575,15576,8
87043,-6.974886077564863,53.08103243577529,477,8
87044,-6.778228888447171,53.04001546854107,231,8
87045,-6.876120833864533,52.90885757993477,172,8
87046,-7.021249424554889,53.05195206392602,634,8
87025,-6.70820948440217,53.2961750380371,8142,8
87030,-6.741515096543538,53.255259847661655,785,8
87031,-6.751737661466193,53.28300434576035,2962,8
87033,-6.763356720722576,53.16252838119736,2732,8
87034,-6.798372782364448,53.18047583486584,7762,8
87037,-6.928083629627904,53.19605785295221,472,8
87038,-6.883940388973793,53.21307053766789,616,8
87016,-6.906022293594987,53.40449230173869,1414,8
87017,-6.983060307753231,53.355617380927036,1913,8
87020,-7.050777594646113,53.38474563057687,290,8
87027,-6.937823473408763,53.239761695722876,399,8
87032,-6.898008166828579,53.36542251215029,270,8
87035,-6.842602944229904,53.381165317928854,733,8
87054,-6.9932892724690445,53.24721732024149,331,8
87057,-6.941411101350166,53.305015711279914,871,8
87058,-6.996072304567993,53.40277592239728,753,8
87065,-6.960723775434627,53.275877527551614,187,8
87079,-7.016361950007246,53.22968665249474,2508,8
87085,-6.985998670979739,53.19305068788215,929,8
87089,-6.92008618295865,53.331328467421535,1182,8
87006,-6.609522039471446,53.12994898864904,1517,8
87008,-6.815453859544397,53.13011775946639,1945,8
87009,-6.875517592426744,53.12071480092164,1058,8
87014,-6.636564729578093,53.28054772132141,4940,8
87018,-6.686321802768838,53.14890483631919,1991,8
87019,-6.733399799030297,53.23419660391777,1823,8
87052,-6.599274167338009,53.24553937148202,4692,8
87053,-6.63651879774446,53.17545255797627,265,8
87055,-6.883099133113981,53.280496325544405,2256,8
87056,-6.8531135011634445,53.25563073665556,2114,8
87087,-6.840188131869133,53.31346636221834,845,8
87088,-6.747958988586487,53.07287526534429,530,8
97061,-7.260320523133661,52.65113846823581,5782,9
97062,-7.248147502634752,52.65516047255941,4060,9
97018,-7.297254257742177,52.57637454874347,598,9
97019,-7.397207874464067,52.54003773138589,1641,9
97020,-7.390985384434534,52.544410140555414,1784,9
97028,-7.407209499391953,52.489169425442725,496,9
97035,-7.281481266593502,52.500598080921115,400,9
87060,-6.52491965680693,53.22996509692017,571,8
87062,-6.719283931771367,53.19068878936487,964,8
87069,-6.8168446048127285,53.188264337677175,14781,8
87070,-6.660135900649075,53.21684894742819,2739,8
87073,-6.585475568593138,53.17003976704942,920,8
87075,-6.778353294002695,53.21264600684119,983,8
87076,-6.563112670574924,53.26715616518811,743,8
87077,-6.865203659421681,53.18611938542329,314,8
87080,-6.85041574906172,53.229918205215725,598,8
87081,-6.568897894578676,53.20837308358213,1142,8
87082,-6.807927107729917,53.278276610408014,1983,8
87086,-6.806113111840066,53.334196933995685,1161,8
87040,-6.68205370778847,53.10421465740615,947,8
87048,-6.759007884355407,53.11731031737088,3499,8
87050,-6.900549924339427,53.15201911314313,9874,8
97112,-7.36712145890435,52.36651193542136,417,9
97003,-7.288044246160251,52.837531184905195,385,9
97011,-7.318032165453667,52.79919408303659,1513,9
97022,-7.210537038290702,52.8081178456385,2318,9
97037,-7.322481331691728,52.55544405975145,218,9
97054,-7.271818792610266,52.539845163293066,646,9
97066,-7.398506093665103,52.446071107951624,210,9
97068,-7.341127487220131,52.46637586236046,716,9
97070,-7.4418426781329545,52.61459806084955,508,9
97075,-7.3371529248541245,52.51247306443902,252,9
97094,-7.4329589111025385,52.57642799638449,165,9
97105,-7.366757526910663,52.59289149260143,466,9
97015,-7.308095482260306,52.43115025102961,135,9
97041,-7.29040370943514,52.33778005122342,981,9
97078,-7.261992610569012,52.394270191681606,170,9
97083,-7.332564629318148,52.372748658682376,1835,9
97099,-7.294096922792044,52.387823716088135,448,9
97103,-7.244203589181024,52.347560841767745,433,9
97107,-7.353990172932811,52.416093505360834,195,9
97007,-7.480246736454547,52.65979418281942,291,9
97008,-7.368027485200487,52.63181712072319,440,9
97024,-7.158943516581377,52.660762829337195,657,9
97029,-7.304978123451702,52.73805400644756,520,9
97032,-7.151157589214406,52.62619242076444,522,9
97034,-7.26251082920949,52.69837582830295,638,9
97043,-7.399976360452814,52.72167521971104,1001,9
97025,-7.19092273496007,52.85955859057162,1221,9
97026,-7.160328597835794,52.752730459619634,246,9
97067,-7.278162027918588,52.78005658350525,449,9
97076,-7.139972112649039,52.810764296187436,1270,9
97077,-7.111813611656126,52.77388563538962,450,9
97079,-7.2272538643344,52.757023219226866,559,9
97017,-7.045994597963917,52.44643156695703,150,9
97036,-7.017043378389902,52.41209150854402,279,9
97052,-7.104919543877614,52.41404785392622,269,9
97074,-7.061451760356583,52.41545458839335,373,9
97092,-6.971842467528403,52.40580147362435,684,9
97095,-7.003439135588273,52.3772002564223,486,9
97100,-6.970142237198944,52.444087525520445,810,9
97005,-7.378405465063941,52.67191410288087,343,9
97010,-7.2108275592620545,52.45623032429243,424,9
97012,-7.092864271683276,52.47426940255023,189,9
97014,-7.131345682239761,52.59507507705159,1098,9
97016,-7.056948427002633,52.59875755567201,271,9
97021,-7.150316993425092,52.44515969548545,150,9
97023,-7.1669403740383455,52.41859091671958,118,9
97047,-7.081631550424531,52.637484516126584,1518,9
97049,-7.297762050291902,52.61014640965835,868,9
97063,-7.249015298719381,52.654545790488605,17876,9
97064,-7.218443759011711,52.7186763065794,670,9
97080,-7.332108648211014,52.7079112191255,456,9
97081,-7.222756619304104,52.6108734498888,689,9
97082,-7.017206975947493,52.65955532883441,1025,9
97089,-7.16359855446473,52.70573671164492,521,9
97090,-7.415738672216111,52.696389736380304,206,9
97097,-7.315812182736649,52.669349252182016,595,9
97096,-7.051390839566442,52.68241244139728,866,9
97102,-7.107651148434809,52.70562544152699,488,9
97108,-7.43088305599065,52.65238593076353,298,9
97001,-7.269885215672533,52.450191839000595,424,9
97042,-6.985707467015794,52.516966838060895,245,9
97046,-7.007428668076649,52.6278977612599,566,9
97048,-7.006771740705351,52.55314448268223,1817,9
97050,-7.0359320111447605,52.478115676886084,816,9
97051,-7.166773845576163,52.50458288594543,923,9
97013,-7.636986285305719,52.7585891605795,134,9
97027,-7.483141985065076,52.723846474564226,327,9
97044,-7.588399023720553,52.7940494021202,312,9
97059,-7.093399584227776,52.555610283479794,274,9
97060,-7.222997439826613,52.42185790171666,346,9
97071,-7.178419633848347,52.47011262859023,175,9
97072,-7.230162975994917,52.48144456951312,551,9
97084,-7.1317032132243545,52.48059214006997,200,9
97087,-7.005218127007974,52.59313905364778,481,9
97098,-7.217060709517809,52.52453000068869,660,9
97101,-7.134907898761182,52.53034882415292,2347,9
97106,-7.119199926717484,52.57510311726726,224,9
97109,-6.947955229937798,52.5750537597742,285,9
97113,-7.163738294257318,52.55740436490929,322,9
97004,-7.460465993609901,52.75359447853955,459,9
97009,-7.367789000563888,52.80088067947547,239,9
97030,-6.956340098240512,52.47911217303855,270,9
97031,-7.225965302229584,52.58297686044953,470,9
97038,-7.219121720733076,52.556218629262105,518,9
97039,-7.065599713799647,52.514721306798535,299,9
167027,-6.658427198588193,53.85774528286163,1303,16
167034,-6.5333430677920985,53.75736032682558,659,16
167028,-6.44080246347774,53.66434122668437,5565,16
167038,-6.290668002532933,53.666668805281006,10176,16
167031,-6.724709928437397,53.44562648686444,961,16
167032,-6.709815556208612,53.53518748206365,736,16
167035,-6.951654242733439,53.614517203026686,1259,16
187049,-7.90175252187145,53.03854664736744,377,18
187050,-7.731911989542388,53.17639324052316,1385,18
187055,-7.82518903232749,53.11501300362438,258,18
187056,-7.678214934956594,53.08578522769445,544,18
167048,-6.619627836406288,53.795043342126355,1248,16
167024,-6.5882611080912215,53.46280386369885,1142,16
167061,-6.47735011714848,53.71754937843735,541,16
167082,-6.33940146245812,53.70352051324656,11864,16
167036,-7.01800993377856,53.46755815773842,550,16
167037,-6.851445472903352,53.43014194832773,4343,16
167043,-6.837543010747211,53.59367364025126,468,16
187057,-7.716147275881449,53.11719358887569,199,18
187060,-7.639878773181973,53.116546948893635,158,18
187061,-7.9132242288276124,53.280608167382546,349,18
167029,-6.48390598004534,53.425205869694615,10094,16
167002,-6.759099943664608,53.648120718081906,2076,16
167004,-6.589971861753644,53.64454952583686,979,16
167011,-6.721726861570473,53.598981093295194,1119,16
187059,-7.72587582886105,53.24329791609213,342,18
187067,-7.865588848442964,53.28902078718317,635,18
187076,-7.782988420466229,53.07401527713528,466,18
187062,-8.025978734470103,53.169232680736854,538,18
187078,-7.921452775018554,53.208977833228545,324,18
187081,-7.744078446051298,53.29609247104697,704,18
167030,-6.532955049400852,53.49087083627408,5840,16
167042,-6.4609931885137195,53.54204898824051,3635,16
187065,-7.939439233518492,53.15049975956805,249,18
187007,-7.133359052141274,53.35239967558043,636,18
187014,-7.102570812122635,53.21478273559281,1050,18
187077,-7.997885929466693,53.27620911197333,267,18
187022,-7.141469417564092,53.38756222142718,433,18
187024,-7.277894899664483,53.35369422993116,547,18
187035,-7.048429533709971,53.307319477911605,816,18
187004,-7.196873579476934,53.35439877172127,1364,18
187038,-7.194290567504766,53.28583583504291,474,18
187058,-7.221687401090571,53.39156316062143,204,18
167050,-6.604501758869085,53.531020872772814,1160,16
167053,-6.658436253362089,53.53842368656051,1560,16
187020,-7.097617342415629,53.26238756507701,772,18
187036,-7.046931221619689,53.34022805446771,7001,18
187001,-7.7929294461530745,53.02064785431546,378,18
187063,-7.12487759722086,53.3191389110287,806,18
187003,-7.939531250028658,53.02103741473638,156,18
187010,-7.955545750009142,52.941927681717864,165,18
187016,-7.967682400091723,52.986500649012235,202,18
187025,-7.984532751347086,52.88490876840484,680,18
187043,-7.7451114075922805,52.98840681544757,282,18
187066,-7.898398439064054,52.95567944429227,693,18
187074,-7.73474001307625,53.0330428314149,153,18
167054,-6.648614958314253,53.45783967879636,1589,16
167074,-6.457083389528459,53.59352422052019,988,16
187033,-7.904252704116871,52.91274176289731,357,18
187039,-7.8382080101131155,53.00520573659144,523,18
187079,-7.89591010612132,52.98790646340669,965,18
187082,-7.998304836994819,52.91934126326866,229,18
187085,-7.703867359737502,53.058593106024205,109,18
187005,-7.39844966076245,53.305868382354724,599,18
147008,-6.455814171995127,53.997187357008386,4264,14
147012,-6.540608999993374,54.04196781603347,846,14
167078,-6.455078646654962,53.49562355393784,11082,16
167079,-6.6269925165697545,53.4129699998175,1123,16
167018,-6.719450872295221,53.77542705355125,995,16
167026,-6.719294347003313,53.714268865872235,1800,16
167044,-6.72301840285006,53.57419015593558,359,16
167045,-6.899639686260628,53.56017289543047,1299,16
167046,-6.970828921385798,53.530771917182676,2234,16
147013,-6.4829902472397,53.932270173578836,675,14
147018,-6.275636803134844,54.07923414169069,1356,14
147019,-6.393157356201198,54.00464296232424,19265,14
167080,-6.540067607103939,53.56807071601211,1481,16
167001,-6.741977596231999,53.88960080898857,644,16
167007,-7.028649895581352,53.74317497451141,215,16
167041,-6.524520974290106,53.62517478383154,2152,16
167065,-6.667925243754403,53.654177894345835,28117,16
167071,-6.538137213142325,53.67867270876138,1185,16
167075,-6.655232552809324,53.74300860661333,635,16
167051,-6.982667013889112,53.49437665888027,532,16
167057,-6.760263545672153,53.516560330325504,631,16
167073,-6.798458638863996,53.45099258000097,496,16
147023,-6.456409056222459,54.049112396246784,953,14
147024,-6.141925116085539,54.00245917159925,1200,14
167010,-6.865272161197975,53.68799780785345,526,16
167012,-6.964102326414957,53.724562029734585,317,16
167013,-6.930166982263015,53.70096995338613,272,16
167014,-6.793961894613546,53.875297272753926,458,16
167081,-6.554487412269696,53.722369451754346,1853,16
167083,-6.613708104536615,53.71676034146814,661,16
167077,-6.836134817351717,53.482686260857506,1407,16
167076,-6.854326061659178,53.63889658476691,1024,16
167087,-6.730917157057417,53.4843383595746,1334,16
147025,-6.413993049838925,53.96581719411024,6932,14
147026,-6.26972678754723,54.02068795501616,1281,14
167016,-6.985720583028375,53.7505928855627,480,16
167039,-6.876572328024083,53.72645142009298,4653,16
167023,-6.795782182507903,53.80874149142044,402,16
167088,-6.622997937731265,53.592753826721214,1227,16
167021,-7.053197347682977,53.713328819159656,511,16
167090,-6.807629061105449,53.55460868075099,8793,16
187013,-7.906459673778368,53.09579988299853,4415,18
187087,-7.492974223729131,53.27425056229016,11437,18
147027,-6.618738774267094,53.955422698513836,820,14
147028,-6.538111550510985,53.95472015668833,1573,14
167033,-6.926515133798732,53.667119633707216,364,16
167052,-6.831073209801461,53.84679012880161,778,16
167055,-6.989820807670179,53.69469382418639,427,16
167022,-7.13928961627166,53.69473772634159,325,16
167047,-7.059834478544959,53.675870347177806,301,16
187006,-7.724385283019503,53.328338912916166,741,18
187009,-7.959574920645946,53.18382384223803,2106,18
187012,-7.885189637138367,53.09350747793728,1227,18
147029,-6.484776444003549,53.90776714482315,857,14
147032,-6.21749660202966,54.01434366298253,1374,14
167058,-6.951706049757315,53.76297154419446,399,16
167059,-6.882749365039302,53.75981439895694,472,16
167060,-6.808480467860624,53.67676075073882,708,16
167049,-7.25570780844563,53.76651156040995,427,16
167056,-7.099519810076765,53.72766023206173,212,16
187015,-7.772259127442085,53.195458146657074,117,18
187019,-7.868468115101571,53.2207312379496,980,18
187021,-7.968321882438988,53.31276406179275,341,18
147033,-6.331884697670234,54.07072579256813,1016,14
147009,-6.293349165455822,53.800540443210124,3237,14
167062,-6.8765079810730105,53.85437757128727,245,16
167064,-6.89808389401653,53.791023636532834,635,16
167067,-6.90412539860538,53.82882323596209,442,16
167063,-7.175156265473223,53.722884649087135,395,16
167070,-7.165755272419216,53.769900402335566,2297,16
187027,-7.69018495030848,53.15665492270517,305,18
187028,-7.843844564582155,53.173024623469736,252,18
187030,-7.813792417307296,53.328943305860975,465,18
147022,-6.308477890419403,53.83353187029688,924,14
147030,-6.434221252894413,53.75119028805243,1373,14
167068,-6.8359440307244475,53.7824022769622,911,16
167069,-6.750851427416587,53.8256535268722,763,16
167086,-7.093061886771981,53.760853193358,216,16
167005,-7.0591689461863005,53.44729086684891,864,16
187031,-7.840799506363464,53.066197781392546,337,18
187032,-7.768270843168121,53.138552373072265,397,18
187037,-7.888930687365483,53.136542134311256,147,18
147031,-6.389390206737957,53.78980798591442,1757,14
147035,-6.358262717739085,53.74115937858849,9721,14
167072,-6.71392157495819,53.83665862597237,222,16
167084,-6.796681457383508,53.761955938612424,408,16
167089,-6.803934603056033,53.72073365157519,913,16
