,long,lat,population,commuters
0,52.90211736,-7.36873021,2780,1553
1,52.82377829,-7.43166567,375,236
2,53.03375951,-7.61707706,279,172
3,52.82352932,-7.05093355,345,213
4,52.90010097,-7.02901867,421,256
5,52.86143924,-7.01012067,651,349
6,52.87478384,-7.29374191,826,484
7,52.97957294,-7.07322897,427,289
8,53.11495361,-7.17382461,1283,781
9,52.90097323,-7.61725076,192,122
10,53.04803097,-7.21354414,337,209
11,53.06036322,-7.42857621,661,389
12,52.90843960000001,-7.08611734,166,89
13,52.950034200000005,-7.0599348,1455,846
14,52.95705675,-7.302935799999999,1071,660
15,52.96050636,-7.01343117,484,287
16,52.92019429,-7.26448213,306,173
17,53.06922481,-7.31726202,1686,895
18,52.92741444,-7.60701494,832,409
19,53.07507322,-7.48237592,321,192
20,52.9655417,-7.60156582,98,54
21,53.18963868,-7.39323695,340,218
22,53.05801571,-7.58835769,171,116
23,53.13982619,-7.58963558,399,214
24,52.96136787,-7.54210478,775,418
25,52.92630375,-7.43057402,370,219
26,53.14225043,-7.527563799999999,939,506
27,53.03239013,-7.352459599999999,1872,1102
28,53.00410423,-7.52150807,227,134
29,52.99632643,-7.35874291,668,455
30,52.87959639,-7.68037992,211,112
31,52.96469616,-7.33924804,174,100
32,52.99108358,-7.56538822,300,161
33,52.90965903,-7.47181242,332,218
34,52.81159149,-7.48861411,359,234
35,52.96919469,-7.25781148,144,91
36,53.01503678,-7.10408055,266,162
37,53.12358056,-7.28499877,1660,906
38,52.87323000000001,-7.58208772,260,144
39,52.957347,-7.47945367,456,284
40,52.87487449,-7.12881628,771,388
41,52.87115764,-7.39030427,269,173
42,52.83970094,-7.38085721,1258,763
43,52.89605951,-7.22977627,255,159
44,53.10501422,-7.19590419,1252,672
45,52.84349829,-7.68627893,407,245
46,52.89515729,-7.06684925,186,112
47,52.93705784,-7.19262579,167,101
48,53.17701835,-7.35518913,235,162
49,53.14266277,-7.33873176,183,73
50,52.84190834,-6.976584299999999,4786,2788
51,52.87964431,-7.51946297,368,251
52,53.12160849,-7.11091349,465,288
53,52.90398100000001,-7.57138808,134,91
54,53.01027107,-7.25248918,642,428
55,52.91569084,-7.53064755,280,170
56,52.90963457,-6.9707988,433,266
57,52.87259052,-7.45455355,349,188
58,53.15386469,-7.11267158,564,355
59,53.06041014,-7.17282628,267,167
60,52.83447488,-7.50177398,309,181
61,52.96613409,-7.68400371,235,116
62,52.80904562,-7.64233072,291,158
63,53.05222587,-7.53768928,256,158
64,52.93779062,-7.12669805,300,198
65,52.9924338,-7.61552108,138,87
66,53.13983737,-7.41685312,419,241
67,52.90293218,-7.66676108,150,100
68,52.94898842,-7.66429114,138,84
69,53.10665106,-7.3323277000000004,974,594
70,53.11695153,-7.32885034,2994,1484
71,53.00533819,-7.46312367,2378,1133
72,53.05881398,-7.12474241,380,249
73,53.00982083,-7.66282229,89,54
74,52.84310616,-7.11086458,306,178
75,53.08634672,-7.37297353,492,292
76,53.15321577,-7.18583013,7138,4180
77,53.03093541,-7.287920599999999,16105,8529
78,53.03510706,-7.29894683,3878,1953
79,52.95465335,-7.40071953,465,315
80,52.91794002,-7.11042243,239,139
81,52.83272067,-7.56979285,1206,609
82,52.85737903,-7.62881818,591,329
83,53.16578772,-7.44604013,286,167
84,53.11297098,-7.42354644,425,233
85,52.82158974,-7.00200883,455,280
86,53.08814611,-7.09321799,572,362
87,53.08380681,-7.26126662,922,568
88,52.88270281,-6.96882792,305,178
89,53.02373076,-7.16148245,1807,992
90,52.93869413,-7.00457609,368,234
91,52.95913175,-7.21430265,590,390
92,52.98913446,-7.17646169,356,222
93,53.11988662,-7.49800534,165,92
94,53.00047627,-7.40942845,231,138
95,52.86903073,-7.06492761,362,209
96,53.05021063,-7.08179105,192,110
97,54.08006789,-7.94311738,77,48
98,54.39240453,-8.30621132,223,119
99,53.9697007,-7.72712983,322,173
100,53.91690747,-7.973122999999999,225,136
101,54.36216357,-8.1056791,195,89
102,54.05345073,-7.82180461,1107,588
103,54.08674357,-8.00547185,147,83
104,53.84146455,-7.81293014,332,168
105,54.21479294,-8.19464338,239,110
106,53.96960601,-7.88871864,253,137
107,53.95806337,-7.93870929,153,90
108,53.94332676,-8.06780255,4080,2162
109,53.96684556,-7.61868378,300,153
110,53.98075903,-7.67755603,563,322
111,53.86254393,-7.87453586,170,97
112,54.03616924,-7.8953850999999995,260,139
113,53.8893657,-7.76287495,237,115
114,54.27296773,-8.01239347,178,97
115,53.943567599999994,-7.76317738,336,192
116,54.25778702,-8.20118393,285,168
117,54.09227859999999,-7.77610728,345,153
118,54.01382658,-7.69456188,246,146
119,53.92908463,-7.70594606,142,84
120,54.22429264,-8.27932107,1524,889
121,53.88553056,-7.88808341,206,127
122,54.17267373,-8.12927554,465,254
123,53.87876941,-7.94675771,869,485
124,54.13777382,-7.967295699999999,167,87
125,54.03253514,-7.73913573,158,80
126,54.01578014,-7.77459233,146,66
127,54.04030401,-8.05184119,1389,728
128,53.95272694,-7.98396757,685,386
129,53.9289076,-7.91551127,303,141
130,54.01629474,-7.84487339,392,225
131,54.05669920000001,-7.74150335,530,265
132,54.16105055,-8.21236453,180,75
133,54.35095844,-8.26873502,172,95
134,54.36983432,-8.18264559,167,79
135,54.27723315,-8.10007653,239,169
136,54.33834708,-8.33954956,256,156
137,54.30575217,-7.98974749,132,70
138,53.94592772,-7.65056686,270,171
139,53.99818561,-7.94434853,292,150
140,53.97927222,-8.02691789,325,206
141,54.09356055,-7.89526976,332,168
142,54.44892618,-8.22556546,736,399
143,53.91024041,-7.76791708,179,108
144,54.01578287,-7.97132127,489,257
145,54.18560866,-8.30367078,374,214
146,54.22895779,-8.11013999,69,35
147,54.00800885,-7.6282516000000005,126,66
148,54.04720157,-7.9437584,153,86
149,54.33352812,-8.05830785,207,85
150,54.42719820000001,-8.29051251,983,569
151,54.009774699999994,-8.04186496,1224,727
152,53.98804895,-7.77359378,186,107
153,54.29983088,-8.23453021,415,267
154,54.18803054,-8.09232651,296,148
155,54.3090122,-8.16421211,1892,1067
156,54.41442792,-8.1723202,211,90
157,54.05310955,-7.98404975,221,129
158,53.93142588,-7.86364041,1258,601
159,54.30695086,-8.07039215,169,97
160,54.03705998,-7.67916201,242,142
161,54.089521,-7.83922751,91,42
162,53.88527283,-7.82199706,370,201
163,53.95901033,-7.81742259,240,109
164,53.84388459,-7.88417971,616,318
165,53.99691057,-7.87089334,247,122
166,54.28382979,-8.30457407,390,246
167,54.12923165,-8.10681553,125,78
168,54.44434293,-8.36864854,699,365
169,54.16489806,-8.00003262,222,106
170,52.36891059,-9.31190883,2542,1294
171,52.50618925,-8.66500363,353,230
172,52.63256888,-8.38340155,1238,815
173,52.586046700000004,-8.80975405,585,403
174,52.56902256,-8.76454972,2031,1119
175,52.3489804,-8.2758214,339,212
176,52.49144929,-9.07606399,981,576
177,52.36094145,-8.52920092,380,221
178,52.60765385,-8.95258157,622,339
179,52.61225862,-8.99899516,1186,638
180,52.464234,-8.63748413,384,228
181,52.62443389,-9.05666353,238,134
182,52.48142188,-8.84080604,936,547
183,52.382895899999994,-9.04627874,361,201
184,52.40600686,-8.76373085,494,269
185,52.48931708,-8.93185506,428,267
186,52.57697527,-8.54620069,1814,1190
187,52.6353272,-8.6779515,18388,11702
188,52.46882868,-8.7888766,298,183
189,52.37322073,-8.33670323,628,304
190,52.33667429,-8.58109883,485,305
191,52.47705355,-8.69813397,327,181
192,52.64587719,-8.81476823,861,535
193,52.43636564,-8.84680213,469,292
194,52.44359187,-8.93483811,335,207
195,52.63570015,-8.56379254,13590,8299
196,52.65952988,-8.5031027,4288,2758
197,52.64263227,-8.2489621,409,241
198,52.31480719,-8.98692109,145,88
199,52.36072858,-8.96265938,960,526
200,52.48443629,-8.55851114,1415,807
201,52.41315156,-8.64132305,1199,628
202,52.40733104,-8.52446047,340,217
203,52.34044726,-9.27088194,353,195
204,52.59966617,-8.41069986,507,324
205,52.59753071,-8.48867583,2236,1241
206,52.51545773,-8.48441107,733,481
207,52.54984464,-8.48567489,364,239
208,52.60766301,-8.33994294,1362,782
209,52.65703724,-8.75370069,593,374
210,52.71451735,-8.48515259,3332,2001
211,52.41272719,-8.81603615,364,224
212,52.65076596,-8.91121077,480,345
213,52.61676965,-8.751090800000002,1770,1150
214,52.35214797,-9.08224106,280,154
215,52.44997859,-8.90082439,296,176
216,52.65870202,-8.43871701,973,622
217,52.39601659,-8.71037738,548,322
218,52.46273368,-8.74825926,415,243
219,52.58995113,-9.06070673,258,160
220,52.49098882,-8.60914812,412,263
221,52.57116282,-8.68824816,426,291
222,52.55491006,-8.86680779,773,462
223,52.51561618,-8.71996241,1692,835
224,52.33867702,-8.336991099999999,374,220
225,52.39916995,-9.00115949,411,242
226,52.32258521,-8.41115215,308,187
227,52.60512122,-8.2697232,1268,732
228,52.65149857,-8.29534805,237,150
229,52.51928674,-8.85207094,882,595
230,52.35927892,-8.89886995,945,514
231,52.4398029,-8.60079418,555,373
232,52.38455718,-9.24512606,900,542
233,52.53840838,-9.08765606,441,271
234,52.53656003,-9.16307426,66,43
235,52.54014964,-8.75252011,690,449
236,52.41326806,-8.34534298,333,187
237,52.41165795,-8.46198411,759,435
238,52.56142216,-8.60070698,1257,724
239,52.38455312,-8.86427227,333,193
240,52.57540142,-9.22614349,217,138
241,52.40151877,-8.29797452,563,283
242,52.54110338,-8.67708204,294,173
243,52.43955623,-9.14633674,270,168
244,52.47430771,-9.26208587,494,285
245,52.39252232,-8.39692523,430,241
246,52.35773892,-9.15394742,672,377
247,52.50429493,-9.16333245,416,210
248,52.67221635,-8.35350589,1140,681
249,52.56422659,-9.29844112,1162,645
250,52.52199885,-8.55978475,538,344
251,52.55698332,-8.34937194,1506,857
252,52.35222047,-8.39207868,304,191
253,52.47304042,-8.4343314,1312,741
254,52.64049253,-8.95425675,303,178
255,52.32839927,-8.1963966,237,147
256,52.60152094,-8.87521471,772,466
257,52.61814276,-8.81403669,669,436
258,52.527509200000004,-9.28313632,416,233
259,52.36080177,-8.46283361,1121,607
260,52.506887600000006,-8.79501157,279,193
261,52.31440897,-8.45402972,199,110
262,52.30604838,-8.27437851,302,178
263,52.40067684,-8.56976562,2394,1181
264,52.40200979,-8.90242806,354,202
265,52.50885681,-9.25223177,403,243
266,52.56312917,-8.43142409,909,567
267,52.55532567,-8.650369699999999,527,365
268,52.49620433,-9.01634467,513,325
269,52.51302729,-8.40138251,574,313
270,52.46106897,-8.98618309,513,315
271,52.488420999999995,-8.48928926,722,437
272,52.43508158,-8.395532000000001,874,466
273,52.321917600000006,-8.2228778,194,133
274,52.67150129,-8.67451039,6801,3687
275,52.64877453,-8.60433196,1786,1088
276,52.55683307,-9.0185668,433,259
277,52.58221269,-9.17401505,673,361
278,52.43076048,-8.98094921,522,315
279,52.55177646,-9.17501333,136,72
280,52.40539214,-9.09698081,1221,760
281,52.32194884,-9.20156629,486,241
282,52.34466571,-9.0303945,327,185
283,52.5639577,-8.93410258,730,449
284,52.45367611,-9.06496425,2264,1310
285,52.44988163,-9.05623404,5104,2603
286,52.54924034,-8.26807058,1082,596
287,52.64926644,-8.85757061,1075,689
288,52.31234298,-8.51682048,240,151
289,52.59735755,-8.70738131,1451,820
290,52.41290424,-9.30526125,504,306
291,52.52431479999999,-8.93340032,316,170
292,52.52248621,-8.93868052,1371,564
293,52.52725128,-8.62123115,298,197
294,52.44311223,-9.254956199999999,864,480
295,52.537308900000006,-8.99269336,586,392
296,52.38480235,-8.24630305,252,127
297,52.42982938,-8.69468246,321,198
298,52.46870306,-9.15450589,281,168
299,52.61172244,-8.62120028,1495,973
300,52.60140742,-9.11390729,927,492
301,52.56634835,-9.10966044,532,323
302,52.51447539,-8.33606315,547,344
303,52.39856487,-9.18119851,974,508
304,52.36966807,-8.61615962,643,377
305,52.44970557,-8.50868217,631,394
306,52.67784303,-8.61169048,4636,2808
307,52.66738157,-8.60370599,2653,1705
308,52.66505064,-8.61459275,602,189
309,52.66285087,-8.61017833,1517,612
310,52.65062943,-8.65416108,1962,1236
311,52.64551176,-8.63623256,1371,551
312,52.68038854,-8.64383431,2891,1161
313,52.67000406,-8.63579163,1140,569
314,52.66810137,-8.6295444,458,230
315,52.66343199,-8.63957755,1245,692
316,52.66352546,-8.659133599999999,2081,1225
317,52.67143593,-8.65210799,1573,775
318,52.66490561,-8.62508573,736,295
319,52.65924794,-8.63465966,2339,877
320,52.65796651,-8.62978961,1077,574
321,52.65369178,-8.63405186,976,502
322,52.65618217,-8.64432423,773,396
323,52.67021086,-8.64363857,963,490
324,52.64909443,-8.60417085,1502,698
325,52.6454859,-8.60406053,664,259
326,52.65817647,-8.621653,554,253
327,52.65181344,-8.62101622,1198,521
328,52.65249961,-8.62582998,502,190
329,52.67622967,-8.62640402,759,269
330,52.67041453,-8.62292997,952,384
331,52.667876799999995,-8.62079447,456,223
332,52.67846257,-8.63369385,1467,574
333,52.67230519,-8.63118324,821,324
334,52.66107987,-8.61585637,2035,989
335,52.65522945,-8.62824933,826,268
336,52.6505326,-8.63132973,715,225
337,52.64730896,-8.62046459,1593,548
338,52.66285147,-8.63039733,994,504
339,52.66145643,-8.62648017,925,332
340,52.658939600000004,-8.60801143,1664,697
341,52.65762151,-8.59697442,3873,2379
342,52.65430664,-8.60552634,965,323
343,53.77320386,-7.43772835,298,157
344,53.78559027,-7.69927781,681,377
345,53.60031273,-7.63702534,444,247
346,53.66840078,-7.63657256,670,395
347,53.67926606,-7.74861175,450,288
348,53.77152215,-7.62964305,625,338
349,53.85125035,-7.64676347,599,337
350,53.85998098,-7.72547795,437,228
351,53.56761666,-7.77188557,2674,1358
352,53.67795136,-7.57813396,250,128
353,53.80108983,-7.80482311,839,506
354,53.78353341,-7.57257492,195,98
355,53.75471052,-7.82343126,2172,1343
356,53.61559594,-7.90535678,302,151
357,53.57086993,-7.94927548,589,333
358,53.73159775,-7.88695003,687,355
359,53.75285041,-7.73350579,738,448
360,53.87672712,-7.59937563,592,334
361,53.72231914,-7.50740462,382,218
362,53.71530195,-7.70625411,388,229
363,53.81016743,-7.47559429,308,169
364,53.70360449,-7.57033673,247,147
365,53.75035169,-7.66419621,139,87
366,53.7997543,-7.52556751,196,108
367,53.62355469,-7.74274449,424,265
368,53.89036543,-7.66126752,422,240
369,53.80672362,-7.75988002,1475,853
370,53.75115965,-7.60704824,116,56
371,53.70338133,-7.61944297,2335,1051
372,53.74781096,-7.428743300000001,196,105
373,53.55398357,-7.71641974,491,303
374,53.62979195,-7.60807769,528,247
375,53.80763953,-7.61700726,351,209
376,53.77202436,-7.50731377,301,165
377,53.77801183,-7.49560593,1096,495
378,53.63207414,-7.81853852,1062,579
379,53.62107151,-7.69449083,709,425
380,53.68591715,-7.8892336,437,249
381,53.82642568,-7.70547581,274,132
382,53.73197863,-7.59625643,169,93
383,53.57621768,-7.85287727,363,187
384,53.80484485,-7.64882497,145,63
385,53.72488082,-7.80005052,3592,1407
386,53.73511487,-7.80130358,1029,569
387,53.72005275,-7.79091217,5704,2754
388,53.74541537,-7.54699904,344,188
389,53.72206012,-7.65689416,217,125
390,53.67165128,-7.92993504,252,163
391,53.67319228,-7.80842716,730,465
392,53.91807352,-7.62757131,326,171
393,53.83790754,-7.52420364,298,153
394,53.79457195,-7.85811714,897,477
395,53.65230171,-7.97482722,1443,766
396,53.82457456,-7.58781373,245,126
397,53.84967831,-6.53812887,2935,1808
398,53.85596631,-6.53879593,4919,2611
399,54.03994578,-6.35394135,2200,1255
400,54.01783943,-6.51661543,747,454
401,54.03200779,-6.18329822,2185,1060
402,53.88289437,-6.38723637,1716,917
403,53.98808561,-6.51956505,1031,659
404,53.99579993,-6.45478504,4264,2222
405,53.79783866,-6.29212662,3237,2008
406,53.89854447,-6.63921196,677,419
407,53.79379415,-6.49572649,1881,1164
408,54.04080069,-6.54024542,846,415
409,53.93444992,-6.48788864,675,413
410,53.72077053,-6.34425463,10424,5019
411,53.83947701,-6.4385592,626,399
412,53.92628891,-6.41866225,2229,1347
413,53.85917326,-6.31567804,1447,814
414,54.08157407,-6.26684208,1356,714
415,54.00461788,-6.3907389000000006,19265,10260
416,53.996484499999994,-6.40989676,1710,917
417,53.82153244,-6.43449913,2855,1715
418,53.83796395,-6.31119212,924,617
419,54.05170359,-6.45185834,953,553
420,54.00581009,-6.14037752,1200,742
421,53.96647932,-6.41002652,6932,4203
422,54.02302065,-6.26833367,1281,787
423,53.95609721,-6.61994707,820,522
424,53.95165478,-6.52975936,1573,952
425,53.9106014,-6.48500505,857,550
426,53.75146612,-6.43392652,1373,887
427,53.78720397,-6.39772505,1757,1239
428,54.01913570000001,-6.21328567,1374,805
429,54.07214876,-6.32876187,1016,582
430,53.71561405,-6.35336967,6305,3110
431,53.74297689,-6.35585541,9721,6101
432,53.87225169,-6.45352295,619,395
433,53.91662506,-6.56902376,1036,652
434,53.75896378,-6.29382934,3545,2289
435,53.71226172,-6.34530816,4068,2257
436,54.0063683,-6.40535798,2176,919
437,54.01342014,-6.39173373,1140,536
438,54.00208002,-6.38585914,6130,3433
439,53.70954547,-6.3509426,6859,4140
440,53.98070847,-9.94939516,845,371
441,54.009783299999995,-9.30574904,837,512
442,53.77877461,-9.45555878,1008,641
443,53.73722075,-9.43762854,108,52
444,53.82996313,-8.82229472,618,326
445,53.70814986,-9.87043124,355,149
446,54.14154072,-10.17947693,980,378
447,54.23463787,-10.05062079,939,468
448,54.1137177,-9.27530867,359,226
449,54.13456887,-9.09872047,966,606
450,54.10007375,-9.11737306,3084,1907
451,54.04626475,-9.06425348,383,209
452,54.04186067,-9.10545677,236,125
453,53.81335275,-9.12080581,1556,983
454,54.12112385,-9.19113384,2985,1661
455,54.11195846,-9.15781966,4144,1835
456,53.79171364,-9.17766458,589,368
457,53.82962708,-9.05180379,354,198
458,53.62567096,-9.44925903,220,116
459,53.68306149,-8.94150313,823,480
460,53.63591837,-9.26656623,3770,2185
461,54.27540682,-9.370512199999999,615,283
462,54.06068522,-9.80363055,303,142
463,53.99099889,-9.75964743,333,141
464,53.74525589,-8.767966900000001,3057,1560
465,53.77662649,-9.28626282,588,392
466,53.77599787,-8.93673623,438,277
467,53.98290418,-9.35665257,354,205
468,53.69837044,-9.40439845,206,97
469,54.17068508,-9.19498756,613,377
470,54.12792741,-9.75616117,467,221
471,54.23577941,-9.62526474,100,50
472,53.7616415,-8.83999207,744,430
473,54.27160927,-9.53594762,157,66
474,53.88645312,-9.14781825,1038,648
475,54.25163806,-9.95615313,1954,972
476,53.90267122,-9.06902316,310,187
477,53.8970074,-8.93323064,638,350
478,53.82376334,-9.23916554,1833,1096
479,54.02890625,-9.54297637,81,33
480,53.8985226,-9.33287479,312,198
481,53.71390307,-9.20553841,423,240
482,53.99158895,-9.01812423,397,215
483,53.65203902,-9.41308169,372,191
484,53.71789812,-8.93071136,367,245
485,54.07360803,-9.20705188,909,567
486,53.85447625,-9.31431684,7308,4693
487,53.85449177,-9.29867888,6163,2846
488,53.753756200000005,-10.04130381,210,114
489,53.73161079,-9.0035746,4308,2559
490,53.76727525,-9.23697878,551,316
491,53.82314436,-9.45825876,873,539
492,53.71896663,-9.08715757,161,90
493,53.80403005,-9.33382435,795,468
494,53.97164193,-8.68457506,438,195
495,53.55433291,-9.26523629,864,477
496,53.81486424,-8.76520003,511,297
497,53.67095632,-9.06281548,272,140
498,53.91191478,-9.85892301,673,282
499,53.72425964,-8.74338523,415,220
500,53.9220784,-9.39670719,172,82
501,53.76359944,-9.6242038,578,349
502,53.68548028,-9.00014398,580,381
503,54.1188172,-9.36622516,1061,597
504,54.06764817,-9.31250779,824,456
505,53.97726685,-8.97738998,349,161
506,53.70907653,-8.84251717,460,260
507,53.5589461,-9.08193569,1117,636
508,54.08784818,-9.42026536,481,257
509,54.06863418,-9.48367194,175,80
510,53.88276791,-9.53544369,690,423
511,53.99444839,-8.64346485,366,179
512,53.90904549,-9.98922461,623,227
513,53.69160979,-9.63956303,181,100
514,53.74028697,-9.84536759,325,167
515,53.64170839,-9.61821054,122,58
516,54.141690000000004,-9.28503396,564,322
517,53.65205044,-9.01134809,460,250
518,54.21767002,-9.72753203,215,90
519,54.17511849,-9.91521151,493,241
520,53.95246808,-9.44151063,248,124
521,54.14486995,-9.81639757,135,57
522,53.65013798,-9.14211867,799,472
523,53.52830144,-9.20593694,646,363
524,53.84612974,-9.40539973,1001,629
525,53.93579047,-8.75972773,1006,533
526,53.77446574,-9.01952459,459,291
527,53.61332546,-9.05448126,663,412
528,54.18946234,-9.34224295,240,133
529,54.15326606,-9.44262749,250,126
530,54.20797402,-9.44910404,109,41
531,54.11482681,-8.9927795,747,410
532,53.69287743,-9.76079977,108,52
533,53.86812886,-8.87673253,911,482
534,54.21774095,-9.25542651,1256,673
535,53.76588721,-9.342153699999999,485,303
536,53.87925443,-9.00747751,693,397
537,53.87135358,-9.49267463,639,387
538,53.595765,-9.13414232,960,531
539,53.83289638,-9.58627256,1512,946
540,53.89790596,-8.68686569,654,356
541,53.74496205,-9.6896282,531,315
542,53.84168231,-8.97987136,1424,790
543,53.67408434,-8.87437228,621,354
544,53.75441967,-9.53065534,766,475
545,53.81308226,-8.927767,972,444
546,53.78120167,-8.87811119,748,302
547,54.32619928,-9.79968372,337,146
548,54.24175494,-9.81474171,757,325
549,54.29543665,-9.31139045,305,155
550,54.25264789999999,-9.25133275,428,233
551,54.01635206,-9.42693928,125,57
552,53.77514201,-8.71926418,335,177
553,53.7520609,-9.78581473,958,492
554,53.84421994,-9.17416183,985,619
555,53.7636716,-9.08494754,447,273
556,53.92038201,-9.01852598,565,286
557,54.03541334,-9.18895952,1259,717
558,54.29716865,-9.69644618,241,98
559,54.19465582,-9.84077213,221,99
560,53.78391647,-9.0012948,356,213
561,53.58870329999999,-9.26220928,786,472
562,53.70325736,-9.17942255,521,325
563,53.91441431,-9.56493286,1164,689
564,53.91940984,-9.70060567,810,395
565,53.59461076,-9.46284755,200,85
566,53.64329955,-9.81217738,180,70
567,53.94926853,-9.24615791,486,285
568,53.684562199999995,-9.29176187,561,328
569,54.10798869,-9.92797221,712,301
570,54.17595565,-9.26238729,217,117
571,53.7567843,-9.16705813,432,246
572,54.07558469,-9.04178285,480,288
573,54.12454885,-9.63757803,91,37
574,53.50475238,-9.16453759,1159,718
575,53.70197913,-9.53043309,454,277
576,53.98412649,-10.12053693,991,421
577,53.93511633,-8.84393891,1166,570
578,53.99249733,-9.16671541,1145,635
579,53.97880918,-9.57904305,142,65
580,53.93146949999999,-9.14342526,602,334
581,53.94164105,-8.9349114,2527,1199
582,53.69758,-9.08106669,168,99
583,53.73551671,-9.342410899999999,352,218
584,53.87034156,-9.06087628,428,248
585,53.97227769,-9.08701245,1591,858
586,53.99726933,-8.92031341,366,168
587,53.88656227,-9.2325392,1446,932
588,53.87225739,-8.77004034,494,243
589,53.79132927,-9.52455626,1521,988
590,53.79966975,-9.52189001,5847,3007
591,54.11150598,-9.14402703,2420,1166
592,53.88417279,-6.74330668,644,390
593,53.65237822,-6.75149765,2076,1285
594,53.62722821,-6.39185941,1949,1139
595,53.64833026,-6.58901512,979,627
596,53.44799312,-7.06312539,864,489
597,53.62058997,-6.899078,2588,1471
598,53.74499939,-7.02255046,215,134
599,53.42128542,-7.10568142,528,300
600,53.52370205,-6.87014859,743,462
601,53.68764622,-6.86898533,526,354
602,53.59841805,-6.71506566,1119,746
603,53.724394499999995,-6.96028195,317,187
604,53.69820641,-6.92617021,272,190
605,53.87780968,-6.79312961,458,262
606,53.40833906,-7.13586371,427,233
607,53.74972107,-6.98386193,480,293
608,53.47140606,-6.92176276,2122,1392
609,53.77806269,-6.72112946,995,594
610,53.561756,-6.97663916,502,307
611,53.60908041,-6.79007345,480,301
612,53.71310847,-7.05835278,511,270
613,53.69624609,-7.13815736,325,207
614,53.80870043,-6.79428017,402,261
615,53.46186629,-6.59089535,1142,688
616,53.4799123,-6.38391009,11758,7394
617,53.71007187,-6.71310981,1800,1167
618,53.85797786,-6.65564861,1303,727
619,53.66096553,-6.43272063,5565,3295
620,53.42650168,-6.488739099999999,10094,6740
621,53.49498377,-6.523325900000001,5840,3867
622,53.44555393,-6.72608006,961,611
623,53.53648254,-6.71166469,736,471
624,53.66842497,-6.92770743,364,224
625,53.75550931,-6.52940353,659,412
626,53.61634884,-6.94870448,1259,797
627,53.4672792,-7.01623989,550,324
628,53.42914774,-6.85307008,4343,2732
629,53.666564,-6.2961718,10176,5994
630,53.72491611,-6.87238272,4653,2721
631,53.72723944,-6.87827557,2133,1012
632,53.62455573,-6.52592829,2152,1365
633,53.54334571,-6.46722658,3635,2250
634,53.59334172,-6.84109819,468,314
635,53.575412899999996,-6.7261994000000005,359,234
636,53.55764637,-6.90107846,1299,820
637,53.53081715,-6.95803712,2234,1264
638,53.67418138,-7.05959557,301,187
639,53.79812163,-6.61594419,1248,725
640,53.76685558,-7.25728921,427,242
641,53.53065491,-6.60772466,1160,759
642,53.48697482,-6.9871906,532,344
643,53.84258709,-6.82553025,778,412
644,53.54037755,-6.66436991,1560,942
645,53.46144137,-6.64433578,1589,1027
646,53.69510805,-6.98995111,427,270
647,53.72337889,-7.09825331,212,119
648,53.516794,-6.76798362,631,408
649,53.76568220000001,-6.95027659,399,231
650,53.76207593,-6.88460262,472,266
651,53.67179326,-6.80403445,708,447
652,53.72305441,-6.47368016,541,344
653,53.85602753,-6.87503172,245,171
654,53.72254052,-7.17762265,395,242
655,53.79081339,-6.89613474,635,366
656,53.65168473,-6.67083359,28117,17378
657,53.65280733,-6.68410371,3619,1809
658,53.82816663,-6.90608101,442,259
659,53.785583900000006,-6.83191719,911,532
660,53.8250626,-6.75045099,763,477
661,53.77370526,-7.16916406,2297,1287
662,53.67952389999999,-6.54042895,1185,758
663,53.83624861,-6.71185759,222,122
664,53.44780552,-6.80843954,496,316
665,53.60035056,-6.45362109,988,636
666,53.74028157,-6.65637032,635,386
667,53.63993817,-6.855622,1024,664
668,53.48559429,-6.83646039,1407,911
669,53.49546891,-6.45156068,11082,7832
670,53.41412808,-6.62876294,1123,662
671,53.56682767,-6.53669251,1481,938
672,53.72135236,-6.55565693,1853,1083
673,53.70370337,-6.33667858,11864,7694
674,53.722758299999995,-6.615988199999999,661,390
675,53.76383511,-6.80117648,408,243
676,53.6125098,-6.28833294,5009,3225
677,53.75570718,-7.09194764,216,131
678,53.48552444,-6.732239999999999,1334,814
679,53.59166691,-6.62927589,1227,712
680,53.72201722,-6.80844075,913,540
681,53.55293537,-6.80825202,8793,5235
682,53.55558225,-6.7924719,1386,629
683,53.86528988,-6.92852889,323,207
684,52.73714744,-6.90780964,395,279
685,52.80227135,-6.92289277,1025,612
686,52.74382735,-6.68542666,562,348
687,52.73132859,-6.76925294,717,417
688,52.63078829,-6.9406731,425,253
689,52.69296916,-6.89494242,344,220
690,52.54719896,-6.84781584,275,160
691,52.59909706,-6.92800982,1051,523
692,52.86347485,-6.8454533,525,337
693,52.84442858,-6.91952292,14546,7737
694,52.83737625,-6.92573532,4560,1879
695,52.78664474,-7.00270235,1038,636
696,52.69899882,-6.66756395,1001,590
697,52.83082962,-6.58844472,526,349
698,52.57635844,-6.81343386,208,124
699,52.65843843,-6.89614417,537,310
700,52.66531287,-6.71533938,1103,597
701,52.7191473,-6.85597586,781,461
702,52.66868883,-6.82737744,580,359
703,52.49332994,-6.88370739,379,212
704,52.81827946,-6.79471404,465,304
705,52.86522462,-6.56447749,1117,570
706,52.85138786,-6.62636666,296,149
707,52.82963858,-6.84925766,589,349
708,52.78966213,-6.85656012,974,618
709,52.74025471,-6.72914735,438,255
710,52.61920162,-6.87160532,405,264
711,52.84842567,-6.80502905,373,248
712,52.86661474,-6.75495592,343,195
713,52.57991683,-6.87856692,320,200
