S,I,X,R,D
5.87572e+06,2582.44,5071.08,670579,18776.2
5.87546e+06,2314.98,4808.02,671344,18797.6
5.87523e+06,2075.2,4545.25,672056,18817.6
5.87503e+06,1860.26,4285.52,672719,18836.1
5.87484e+06,1667.57,4031,673333,18853.3
5.87468e+06,1494.83,3783.37,673903,18869.3
5.87453e+06,1339.98,3543.92,674431,18884.1
5.8744e+06,1201.17,3313.6,674919,18897.7
5.87428e+06,1076.74,3093.08,675371,18910.4
5.87417e+06,965.195,2882.79,675788,18922.1
5.87404e+06,897.12,2682.96,676172,18932.8
5.87392e+06,833.844,2496.86,676530,18942.9
5.87381e+06,775.029,2323.57,676864,18952.2
5.87371e+06,720.361,2162.21,677173,18960.9
5.87362e+06,669.547,2011.97,677462,18968.9
5.87353e+06,622.316,1872.09,677730,18976.4
5.87345e+06,578.415,1741.87,677979,18983.4
5.87337e+06,537.611,1620.65,678211,18989.9
5.8733e+06,499.684,1507.81,678427,18996
5.87323e+06,464.432,1402.77,678628,19001.6
5.87317e+06,431.666,1305.01,678815,19006.8
5.87311e+06,401.211,1214.02,678988,19011.7
5.87306e+06,372.904,1129.34,679150,19016.2
5.87301e+06,346.594,1050.54,679300,19020.4
5.87296e+06,322.14,977.201,679440,19024.3
5.87292e+06,299.411,908.959,679570,19027.9
5.87288e+06,278.286,845.459,679690,19031.3
5.87285e+06,258.65,786.374,679803,19034.5
5.87281e+06,240.4,731.4,679907,19037.4
5.87278e+06,223.437,680.252,680005,19040.1
5.87275e+06,207.672,632.666,680095,19042.7
5.87272e+06,199.884,588.395,680179,19045
5.87268e+06,192.387,547.896,680258,19047.2
5.87265e+06,185.172,510.811,680332,19049.3
5.87262e+06,178.228,476.817,680401,19051.2
5.87259e+06,171.543,445.623,680467,19053.1
5.87256e+06,165.109,416.967,680529,19054.8
5.87254e+06,158.916,390.614,680587,19056.4
5.87251e+06,152.956,366.351,680642,19058
5.87248e+06,147.219,343.985,680694,19059.4
5.87246e+06,141.697,323.346,680743,19060.8
5.87244e+06,136.382,304.275,680789,19062.1
5.87241e+06,131.266,286.634,680833,19063.3
5.87239e+06,126.342,270.295,680875,19064.5
5.87237e+06,121.603,255.143,680915,19065.6
5.87235e+06,117.041,241.074,680953,19066.7
5.87233e+06,112.651,227.996,680988,19067.7
5.87231e+06,108.425,215.823,681022,19068.6
5.87229e+06,104.357,204.479,681055,19069.5
5.87228e+06,100.442,193.894,681086,19070.4
5.87226e+06,96.6743,184.006,681115,19071.2
5.87224e+06,93.0476,174.758,681143,19072
5.87223e+06,92.6327,166.097,681170,19072.8
5.87221e+06,92.2196,158.286,681196,19073.5
5.87219e+06,91.8082,151.236,681221,19074.2
5.87217e+06,91.3987,144.87,681245,19074.9
5.87215e+06,90.9909,139.117,681269,19075.5
